dep,day,class10,class1,class2,class3,class4,class5_6,class7_8,class9,pdo,enso,npgo,ssht_dep0,salt_dep0,tempt_dep0
Hawaii_K_26,736920,1,0,0,0,5,3,30,0,-0.63,-0.77,-0.5315295,0.81525,34.7165,27.23175
Hawaii_K_26,736921,5,10,0,0,0,14,49,0,-0.63,-0.77,-0.5315295,0.75775,34.7115,27.194
Hawaii_K_26,736922,2,1,0,0,0,1,39,1,-0.63,-0.77,-0.5315295,0.73575,34.7155,27.3405
Hawaii_K_26,736923,0,0,0,0,0,16,11,0,-0.63,-0.8,-0.5315295,0.77775,34.72525,27.2645
Hawaii_K_26,736924,0,1,0,0,0,12,43,0,-0.63,-0.8,-0.5315295,0.672,34.7365,27.2815
Hawaii_K_26,736925,5,1,0,0,0,30,30,0,-0.63,-0.8,-0.5315295,0.723,34.74575,27.2865
Hawaii_K_26,736926,2,16,0,0,1,25,72,1,-0.63,-0.8,-0.5315295,0.70525,34.743,27.2645
Hawaii_K_26,736927,14,1,0,0,0,2,73,12,-0.63,-0.8,-0.5315295,0.71275,34.74675,27.30175
Hawaii_K_26,736928,2,18,0,0,1,1,13,13,-0.63,-0.8,-0.5315295,0.75075,34.74975,27.38175
Hawaii_K_26,736929,0,12,0,0,0,49,19,1,-0.63,-0.8,-0.5315295,0.73075,34.74875,27.52325
Hawaii_K_26,736930,1,33,0,0,0,16,42,8,-0.63,-0.8,-0.5315295,0.74775,34.75075,27.48875
Hawaii_K_26,736931,0,0,0,0,0,3,4,0,-0.63,-0.8,-0.5315295,0.73075,34.753,27.44375
Hawaii_K_26,736932,1,8,0,0,1,4,96,1,-0.63,-0.8,-0.5315295,0.69575,34.754,27.5005
Hawaii_K_26,736933,0,6,0,0,0,29,27,0,-0.63,-0.8,-0.5315295,0.71825,34.74825,27.51225
Hawaii_K_26,736934,0,5,0,0,0,29,25,1,-0.63,-0.8,-0.5315295,0.70425,34.7535,27.46075
Hawaii_K_26,736935,3,1,0,0,0,48,23,0,-0.63,-0.8,-0.5315295,0.70275,34.7605,27.5055
Hawaii_K_26,736936,1,6,0,0,0,0,15,22,-0.63,-0.8,-0.5315295,0.7095,34.757,27.576
Hawaii_K_26,736937,1,2,1,0,1,15,22,12,-0.63,-0.8,-0.5315295,0.6935,34.7615,27.56225
Hawaii_K_26,736938,2,4,0,0,2,5,53,0,-0.63,-0.8,-0.5315295,0.76975,34.756,27.517
Hawaii_K_26,736939,0,3,0,0,0,17,18,0,-0.19,-0.8,-0.5288511,0.723,34.76325,27.301
Hawaii_K_26,736940,0,1,0,0,5,4,34,0,-0.19,-0.8,-0.5288511,0.709,34.77325,27.18125
Hawaii_K_26,736941,0,3,0,0,6,16,3,2,-0.19,-0.8,-0.5288511,0.67425,34.7835,27.30225
Hawaii_K_26,736942,0,9,0,0,0,8,0,0,-0.19,-0.8,-0.5288511,0.72725,34.79675,27.1105
Hawaii_K_26,736943,0,0,0,0,0,2,12,0,-0.19,-0.8,-0.5288511,0.757,34.8025,27.36025
Hawaii_K_26,736944,1,12,0,0,0,3,40,0,-0.19,-0.8,-0.5288511,0.71725,34.81475,27.2765
Hawaii_K_26,736945,2,0,0,0,0,7,85,0,-0.19,-0.8,-0.5288511,0.669,34.81625,27.4385
Hawaii_K_26,736946,0,0,0,0,0,11,58,0,-0.19,-0.8,-0.5288511,0.62325,34.82075,27.37175
Hawaii_K_26,736947,2,0,1,0,1,11,57,1,-0.19,-0.8,-0.5288511,0.70325,34.80975,27.28725
Hawaii_K_26,736948,2,16,0,0,0,4,82,0,-0.19,-0.8,-0.5288511,0.68825,34.817,27.32175
Hawaii_K_26,736949,0,4,0,0,19,16,9,0,-0.19,-0.8,-0.5288511,0.6505,34.819,27.6715
Hawaii_K_26,736950,8,10,0,0,0,3,74,1,-0.19,-0.8,-0.5288511,0.67475,34.823,27.72725
Hawaii_K_26,736951,0,4,0,0,0,5,37,0,-0.19,-0.8,-0.5288511,0.62525,34.824,27.825
Hawaii_K_26,736952,1,5,0,0,1,2,89,0,-0.19,-0.8,-0.5288511,0.616,34.81975,27.92025
Hawaii_K_26,736953,0,17,0,0,1,5,40,0,-0.19,-0.8,-0.5288511,0.63175,34.82,27.8135
Hawaii_K_26,736954,1,17,0,0,0,3,27,0,-0.19,-0.63,-0.5288511,0.635,34.82425,27.90025
Hawaii_K_26,736955,0,5,0,0,1,25,37,0,-0.19,-0.63,-0.5288511,0.62,34.82925,27.928
Hawaii_K_26,736956,5,0,0,0,0,1,27,0,-0.19,-0.63,-0.5288511,0.6215,34.8345,27.76825
Hawaii_K_26,736957,0,0,0,0,0,0,69,0,-0.19,-0.63,-0.5288511,0.68225,34.83225,27.679
Hawaii_K_26,736958,5,0,0,0,1,1,42,0,-0.19,-0.63,-0.5288511,0.69925,34.8395,27.6665
Hawaii_K_26,736959,1,5,0,0,0,18,46,1,-0.19,-0.63,-0.5288511,0.712,34.8455,27.65925
Hawaii_K_26,736960,5,2,1,0,0,0,71,14,-0.19,-0.63,-0.5288511,0.69325,34.846,27.677
Hawaii_K_26,736961,1,3,0,0,0,1,81,0,-0.19,-0.63,-0.5288511,0.70825,34.84825,27.73025
Hawaii_K_26,736962,0,0,0,0,0,16,62,3,-0.19,-0.63,-0.5288511,0.7055,34.858,27.71525
Hawaii_K_26,736963,0,10,4,0,2,0,63,1,-0.19,-0.63,-0.5288511,0.693,34.85875,27.78125
Hawaii_K_26,736964,0,0,0,0,0,10,103,0,-0.19,-0.63,-0.5288511,0.673,34.85625,27.791
Hawaii_K_26,736965,1,17,0,0,0,4,43,0,-0.19,-0.63,-0.5288511,0.626,34.86625,27.842
Hawaii_K_26,736966,2,0,0,0,1,14,83,3,-0.19,-0.63,-0.5288511,0.68275,34.863,27.86425
Hawaii_K_26,736967,1,0,0,0,0,0,69,0,-0.19,-0.63,-0.5288511,0.66225,34.8655,27.6005
Hawaii_K_26,736968,0,0,2,0,0,5,47,0,-0.19,-0.63,-0.5288511,0.6625,34.86925,27.406
Hawaii_K_26,736969,1,0,0,0,0,3,28,0,-0.68,-0.63,-1.4021,0.666,34.87375,27.56263
Hawaii_K_26,736970,2,5,0,0,0,0,33,1,-0.68,-0.63,-1.4021,0.6695,34.87825,27.71925
Hawaii_K_26,736971,4,0,0,0,0,2,57,0,-0.68,-0.63,-1.4021,0.58075,34.883,27.75025
Hawaii_K_26,736972,1,0,0,0,0,7,58,11,-0.68,-0.63,-1.4021,0.64325,34.87175,27.7385
Hawaii_K_26,736973,0,6,0,0,0,0,53,1,-0.68,-0.63,-1.4021,0.61375,34.86875,28.008
Hawaii_K_26,736974,1,0,0,0,1,11,123,0,-0.68,-0.63,-1.4021,0.707,34.8645,28.11075
Hawaii_K_26,736975,0,0,0,0,0,8,85,0,-0.68,-0.63,-1.4021,0.706,34.86875,28.059
Hawaii_K_26,736976,0,0,0,0,0,19,91,0,-0.68,-0.63,-1.4021,0.64875,34.8625,27.92125
Hawaii_K_26,736977,1,0,0,0,0,0,55,0,-0.68,-0.63,-1.4021,0.71225,34.8605,27.8645
Hawaii_K_26,736978,0,0,0,0,0,13,60,0,-0.68,-0.63,-1.4021,0.708,34.85675,27.897
Hawaii_K_26,736979,1,0,0,0,0,9,46,0,-0.68,-0.63,-1.4021,0.722,34.85725,27.92875
Hawaii_K_26,736980,0,0,0,0,0,1,58,0,-0.68,-0.63,-1.4021,0.70125,34.8515,27.829
Hawaii_K_26,736981,0,0,0,0,0,6,36,1,-0.68,-0.63,-1.4021,0.669,34.85,27.849
Hawaii_K_26,736982,2,0,0,0,0,2,30,0,-0.68,-0.63,-1.4021,0.664,34.827,27.89675
Hawaii_K_26,736983,2,0,0,0,0,5,61,0,-0.68,-0.63,-1.4021,0.66675,34.82025,27.86875
Hawaii_K_26,736984,3,1,0,0,3,0,50,15,-0.68,-0.63,-1.4021,0.665,34.81625,27.9705
Hawaii_K_26,736985,0,0,0,0,6,0,46,1,-0.68,-0.63,-1.4021,0.6865,34.81075,27.826
Hawaii_K_26,736986,0,0,0,0,0,1,60,0,-0.68,-0.63,-1.4021,0.63375,34.81575,27.6105
Hawaii_K_26,736987,0,0,0,0,0,4,18,2,-0.68,-0.63,-1.4021,0.6633333,34.82542,27.494
Hawaii_K_26,736988,1,0,0,0,0,0,51,0,-0.68,-0.63,-1.4021,0.6929167,34.83508,27.3775
Hawaii_K_26,736989,0,0,0,0,0,3,88,0,-0.68,-0.63,-1.4021,0.7225,34.84475,27.261
Hawaii_K_26,736990,0,0,0,0,1,0,86,0,-0.68,-0.63,-1.4021,0.68975,34.84925,26.97425
Hawaii_K_26,736991,3,0,2,0,8,0,44,1,-0.68,-0.63,-1.4021,0.64575,34.84575,26.95875
Hawaii_K_26,736992,4,0,0,0,0,3,24,1,-0.68,-0.63,-1.4021,0.6635,34.83675,26.976
Hawaii_K_27,736993,0,0,0,0,0,0,24,0,-0.68,-0.63,-1.4021,0.76225,34.84,27.11025
Hawaii_K_27,736994,4,0,0,0,0,0,14,0,-0.68,-0.63,-1.4021,0.69275,34.83175,27.08925
Hawaii_K_27,736995,0,0,0,0,0,2,66,0,-0.68,-0.63,-1.4021,0.68,34.83275,27.02825
Hawaii_K_27,736996,1,0,0,0,0,0,13,0,-0.68,-0.63,-1.4021,0.69075,34.838,26.96975
Hawaii_K_27,736997,2,0,0,0,0,0,67,0,-0.68,-0.63,-1.4021,0.73375,34.83725,26.9405
Hawaii_K_27,736998,8,0,0,0,0,0,41,0,-0.68,-0.63,-1.4021,0.66975,34.843,27.0065
Hawaii_K_27,736999,4,0,0,0,0,1,25,0,-0.68,-0.63,-1.4021,0.74525,34.82075,27.29525
Hawaii_K_27,737000,0,0,0,0,0,3,43,0,-0.59,-0.63,-2.060516,0.62925,34.82725,27.3115
Hawaii_K_27,737001,2,0,0,0,0,0,57,0,-0.59,-0.63,-2.060516,0.70475,34.82625,27.30525
Hawaii_K_27,737002,4,0,0,0,0,25,31,0,-0.59,-0.63,-2.060516,0.68475,34.831,27.58
Hawaii_K_27,737003,3,0,0,0,0,4,24,0,-0.59,-0.63,-2.060516,0.6475,34.831,27.80975
Hawaii_K_27,737004,0,0,0,0,0,0,59,0,-0.59,-0.63,-2.060516,0.686,34.846,27.65875
Hawaii_K_27,737005,0,3,0,0,0,0,39,0,-0.59,-0.63,-2.060516,0.73425,34.8565,27.52675
Hawaii_K_27,737006,3,1,0,0,0,0,32,0,-0.59,-0.63,-2.060516,0.7195,34.86125,27.59725
Hawaii_K_27,737007,0,0,0,0,0,1,30,0,-0.59,-0.63,-2.060516,0.725,34.86425,27.54125
Hawaii_K_27,737008,2,0,0,0,1,3,55,0,-0.59,-0.63,-2.060516,0.745,34.869,27.55825
Hawaii_K_27,737009,2,0,0,0,0,0,35,0,-0.59,-0.63,-2.060516,0.739,34.873,27.55975
Hawaii_K_27,737010,0,1,0,0,0,0,29,0,-0.59,-0.63,-2.060516,0.7095,34.86875,27.18025
Hawaii_K_27,737011,3,1,0,0,0,0,40,0,-0.59,-0.63,-2.060516,0.724,34.866,27.091
Hawaii_K_27,737012,0,4,0,0,0,0,38,0,-0.59,-0.63,-2.060516,0.68225,34.85675,26.96425
Hawaii_K_27,737013,0,4,0,0,0,0,11,0,-0.59,-0.63,-2.060516,0.6715,34.857,26.90875
Hawaii_K_27,737014,5,2,0,0,3,0,58,0,-0.59,-0.63,-2.060516,0.683,34.86725,26.709
Hawaii_K_27,737015,6,18,0,0,0,0,55,8,-0.59,-0.73,-2.060516,0.6625,34.87425,26.674
Hawaii_K_27,737016,0,2,0,0,0,0,66,0,-0.59,-0.73,-2.060516,0.6885,34.88225,26.79325
Hawaii_K_27,737017,0,2,0,0,0,0,42,0,-0.59,-0.73,-2.060516,0.68875,34.90025,26.474
Hawaii_K_27,737018,1,1,0,0,0,0,101,0,-0.59,-0.73,-2.060516,0.66875,34.91475,26.28125
Hawaii_K_27,737019,1,5,0,0,0,2,90,0,-0.59,-0.73,-2.060516,0.688,34.93275,26.15075
Hawaii_K_27,737020,0,4,0,0,0,0,65,0,-0.59,-0.73,-2.060516,0.6315,34.92775,26.04425
Hawaii_K_27,737021,0,8,0,0,0,2,93,0,-0.59,-0.73,-2.060516,0.66,34.9075,25.908
Hawaii_K_27,737022,0,0,0,0,0,24,70,0,-0.59,-0.73,-2.060516,0.68675,34.903,25.92825
Hawaii_K_27,737023,2,5,0,0,0,1,112,0,-0.59,-0.73,-2.060516,0.649,34.88375,26.252
Hawaii_K_27,737024,0,6,0,0,0,0,50,0,-0.59,-0.73,-2.060516,0.686,34.8675,26.342
Hawaii_K_27,737025,0,3,0,0,4,1,76,0,-0.59,-0.73,-2.060516,0.63675,34.87075,25.98375
Hawaii_K_27,737026,0,0,0,0,0,0,74,0,-0.59,-0.73,-2.060516,0.688,34.864,25.89325
Hawaii_K_27,737027,0,0,0,0,0,0,102,0,-0.59,-0.73,-2.060516,0.61875,34.84875,25.9175
Hawaii_K_27,737028,1,10,0,0,0,14,72,0,-0.59,-0.73,-2.060516,0.67475,34.836,26.092
Hawaii_K_27,737029,3,9,0,0,1,30,28,1,-0.59,-0.73,-2.060516,0.62625,34.845,26.3285
Hawaii_K_27,737030,0,1,0,0,0,20,53,0,-0.03,-0.73,-2.693916,0.62225,34.84275,26.21875
Hawaii_K_27,737031,0,0,0,0,0,13,75,0,-0.03,-0.73,-2.693916,0.603625,34.84613,26.20475
Hawaii_K_27,737032,0,0,0,0,3,0,110,0,-0.03,-0.73,-2.693916,0.585,34.8495,26.19075
Hawaii_K_27,737033,0,8,0,0,0,0,119,0,-0.03,-0.73,-2.693916,0.6225,34.8415,25.7625
Hawaii_K_27,737034,1,10,1,0,0,2,134,0,-0.03,-0.73,-2.693916,0.6025,34.83025,25.9355
Hawaii_K_27,737035,7,0,1,0,0,0,109,0,-0.03,-0.73,-2.693916,0.59,34.84825,25.801
Hawaii_K_27,737036,5,6,0,0,0,0,68,0,-0.03,-0.73,-2.693916,0.678,34.859,25.67975
Hawaii_K_27,737037,1,4,0,0,0,0,86,0,-0.03,-0.73,-2.693916,0.6465,34.86475,25.65675
Hawaii_K_27,737038,5,4,0,0,0,0,72,0,-0.03,-0.73,-2.693916,0.65675,34.88875,25.63775
Hawaii_K_27,737039,2,6,0,0,0,0,82,0,-0.03,-0.73,-2.693916,0.653125,34.8975,25.6515
Hawaii_K_27,737040,10,14,0,0,0,0,65,0,-0.03,-0.73,-2.693916,0.6495,34.90625,25.66525
Hawaii_K_27,737041,7,3,0,0,0,9,9,0,-0.03,-0.73,-2.693916,0.6825,34.93225,25.68475
Hawaii_K_27,737042,0,5,0,0,0,0,78,0,-0.03,-0.73,-2.693916,0.7135,34.868,25.55875
Hawaii_K_27,737043,0,5,0,0,0,2,99,0,-0.03,-0.73,-2.693916,0.70775,34.83925,25.67725
Hawaii_K_27,737044,1,6,0,0,0,0,125,0,-0.03,-0.73,-2.693916,0.731875,34.83575,25.65837
Hawaii_K_27,737045,0,11,0,0,0,1,34,0,-0.03,-0.41,-2.693916,0.756,34.83225,25.6395
Hawaii_K_27,737046,0,0,1,0,0,0,64,0,-0.03,-0.41,-2.693916,0.703,34.83575,25.50825
Hawaii_K_27,737047,0,0,0,0,0,0,31,0,-0.03,-0.41,-2.693916,0.72975,34.84475,25.41275
Hawaii_K_27,737048,0,0,0,0,1,56,34,0,-0.03,-0.41,-2.693916,0.679,34.8455,25.31475
Hawaii_K_27,737049,3,3,0,0,0,0,71,0,-0.03,-0.41,-2.693916,0.61075,34.84325,25.20325
Hawaii_K_27,737050,1,11,0,0,2,4,98,0,-0.03,-0.41,-2.693916,0.59875,34.90125,24.73075
Hawaii_K_27,737051,0,1,0,0,0,17,71,0,-0.03,-0.41,-2.693916,0.696,34.84175,25.244
Hawaii_K_27,737052,0,0,1,0,0,0,69,0,-0.03,-0.41,-2.693916,0.5685,34.8165,25.18625
Hawaii_K_27,737053,0,0,0,0,1,34,71,0,-0.03,-0.41,-2.693916,0.63425,34.7945,25.13825
Hawaii_K_27,737054,1,12,0,0,0,0,48,0,-0.03,-0.41,-2.693916,0.574,34.789,25.143
Hawaii_K_27,737055,0,1,0,0,0,0,38,0,-0.03,-0.41,-2.693916,0.66725,34.75525,25.8825
Hawaii_K_27,737056,1,3,0,0,0,8,78,0,-0.03,-0.41,-2.693916,0.6775,34.77375,25.56025
Hawaii_K_27,737057,0,3,0,0,0,7,70,0,-0.03,-0.41,-2.693916,0.69925,34.80675,25.50025
Hawaii_K_27,737058,0,4,0,0,0,1,54,0,-0.03,-0.41,-2.693916,0.646,34.819,25.40525
Hawaii_K_27,737059,0,3,0,0,0,6,80,0,-0.03,-0.41,-2.693916,0.6935,34.82125,25.38625
Hawaii_K_27,737060,0,1,0,0,0,1,84,6,-0.03,-0.41,-2.693916,0.61625,34.82625,25.253
Hawaii_K_27,737061,1,0,0,0,0,0,57,0,0.4,-0.77,-1.499696,0.637,34.81363,25.338
Hawaii_K_27,737062,0,0,0,0,0,0,117,12,0.4,-0.77,-1.499696,0.65775,34.801,25.423
Hawaii_K_27,737063,4,0,0,0,0,0,112,0,0.4,-0.77,-1.499696,0.6105,34.80575,25.304
Hawaii_K_27,737064,3,7,0,0,0,1,68,0,0.4,-0.77,-1.499696,0.66,34.807,25.303
Hawaii_K_27,737065,4,7,0,0,0,0,97,0,0.4,-0.77,-1.499696,0.6475,34.81175,25.27975
Hawaii_K_27,737066,1,12,0,0,0,1,44,1,0.4,-0.77,-1.499696,0.69475,34.79975,25.2765
Hawaii_K_27,737067,0,22,0,0,0,0,62,0,0.4,-0.77,-1.499696,0.76525,34.7555,25.344
Hawaii_K_27,737068,0,3,0,0,8,1,83,0,0.4,-0.77,-1.499696,0.71975,34.74325,25.29425
Hawaii_K_27,737069,0,7,0,0,0,3,49,0,0.4,-0.77,-1.499696,0.72225,34.74737,25.25937
Hawaii_K_27,737070,0,0,0,0,0,4,80,0,0.4,-0.77,-1.499696,0.72475,34.7515,25.2245
Hawaii_K_27,737071,0,0,0,0,0,19,52,0,0.4,-0.77,-1.499696,0.7025,34.7625,25.2065
Hawaii_K_27,737072,3,7,0,0,0,0,28,0,0.4,-0.77,-1.499696,0.74275,34.771,25.21475
Hawaii_K_27,737073,0,0,0,0,0,5,44,7,0.4,-0.77,-1.499696,0.711,34.7905,25.2665
Hawaii_K_27,737074,0,0,0,0,0,0,51,0,0.4,-0.77,-1.499696,0.66,34.791,25.2915
Hawaii_K_27,737075,2,1,0,0,0,0,46,0,0.4,-0.77,-1.499696,0.68075,34.8105,25.242
Hawaii_K_27,737076,0,1,0,0,7,15,83,0,0.4,-0.7,-1.499696,0.67375,34.8005,25.1285
Hawaii_K_27,737077,0,2,0,0,0,6,95,0,0.4,-0.7,-1.499696,0.70325,34.79275,25.3005
Hawaii_K_27,737078,1,3,0,0,0,0,50,1,0.4,-0.7,-1.499696,0.78925,34.7515,25.1765
Hawaii_K_27,737079,1,0,0,0,0,0,56,0,0.4,-0.7,-1.499696,0.7525,34.74058,25.17283
Hawaii_K_27,737080,0,0,0,0,0,4,103,0,0.4,-0.7,-1.499696,0.71575,34.72967,25.16917
Hawaii_K_27,737081,0,0,0,0,0,0,74,0,0.4,-0.7,-1.499696,0.679,34.71875,25.1655
Hawaii_K_27,737082,0,0,0,0,0,0,98,0,0.4,-0.7,-1.499696,0.686,34.71025,25.2065
Hawaii_K_27,737083,0,11,0,0,0,1,40,1,0.4,-0.7,-1.499696,0.65125,34.703,25.358
Hawaii_K_27,737084,3,4,0,0,0,0,128,0,0.4,-0.7,-1.499696,0.676,34.72475,25.21375
Hawaii_K_27,737085,8,5,0,0,1,16,142,0,0.4,-0.7,-1.499696,0.6785,34.73075,25.16125
Hawaii_K_27,737086,4,11,0,0,0,0,138,0,0.4,-0.7,-1.499696,0.65725,34.729,25.05575
Hawaii_K_27,737087,1,4,0,0,0,0,102,0,0.4,-0.7,-1.499696,0.6535,34.73875,24.9705
Hawaii_K_27,737088,0,4,0,0,0,0,53,0,0.4,-0.7,-1.499696,0.61825,34.7435,24.8705
Hawaii_K_27,737089,0,14,0,0,0,2,45,0,0.4,-0.7,-1.499696,0.533,34.7805,24.7155
Hawaii_K_27,737090,0,5,0,0,0,4,92,0,0.4,-0.7,-1.499696,0.566,34.82125,24.54625
Hawaii_K_27,737091,1,2,1,0,0,1,44,0,0.4,-0.7,-1.499696,0.5485,34.82725,24.39625
Hawaii_K_27,737092,0,10,0,0,5,0,83,0,-0.07,-0.7,-2.227299,0.5485,34.835,24.53275
Hawaii_K_27,737093,0,18,0,0,0,13,81,0,-0.07,-0.7,-2.227299,0.5755,34.84625,24.8545
Hawaii_K_27,737094,1,6,0,0,0,0,48,0,-0.07,-0.7,-2.227299,0.589,34.86475,25.28
Hawaii_K_27,737095,1,18,0,0,0,0,59,0,-0.07,-0.7,-2.227299,0.61075,34.886,25.36675
Hawaii_K_27,737096,1,3,0,0,0,0,83,0,-0.07,-0.7,-2.227299,0.525,34.88325,25.37725
Hawaii_K_27,737097,0,5,0,0,4,11,42,0,-0.07,-0.7,-2.227299,0.63325,34.8915,25.25375
Hawaii_K_27,737098,3,7,0,0,0,0,24,0,-0.07,-0.7,-2.227299,0.6025,34.9015,24.98775
Hawaii_K_27,737099,1,3,0,0,0,0,24,0,-0.07,-0.7,-2.227299,0.561,34.9045,24.93625
Hawaii_K_27,737100,3,10,0,0,0,7,89,0,-0.07,-0.7,-2.227299,0.584,34.90525,24.805
Hawaii_K_27,737101,0,0,0,0,8,1,121,0,-0.07,-0.7,-2.227299,0.5515,34.957,24.60575
Hawaii_K_27,737102,0,1,0,0,1,13,70,0,-0.07,-0.7,-2.227299,0.58225,34.99825,24.1415
Hawaii_K_27,737103,0,0,0,0,0,8,77,0,-0.07,-0.7,-2.227299,0.56025,34.966,24.40825
Hawaii_K_27,737104,0,0,0,0,0,43,74,0,-0.07,-0.7,-2.227299,0.554,34.93625,24.58525
Hawaii_K_27,737105,3,3,0,0,0,1,58,0,-0.07,-0.7,-2.227299,0.592,34.9165,24.85
Hawaii_K_27,737106,0,0,1,0,7,35,8,0,-0.07,-0.7,-2.227299,0.59825,34.90425,24.7775
Hawaii_K_27,737107,2,15,0,0,0,1,28,0,-0.07,-0.79,-2.227299,0.62975,34.90775,24.774
Hawaii_K_27,737108,1,5,0,0,0,0,17,0,-0.07,-0.79,-2.227299,0.57575,34.92725,24.75325
Hawaii_K_27,737109,2,5,0,0,0,0,67,0,-0.07,-0.79,-2.227299,0.69575,34.84025,24.9835
Hawaii_K_27,737110,0,2,0,0,0,2,84,5,-0.07,-0.79,-2.227299,0.6405,34.852,24.8965
Hawaii_K_27,737111,0,10,0,0,1,9,90,0,-0.07,-0.79,-2.227299,0.673,34.8525,24.901
Hawaii_K_27,737112,0,0,0,0,0,0,61,0,-0.07,-0.79,-2.227299,0.6805,34.85825,24.82225
Hawaii_K_27,737113,2,0,0,0,0,16,61,1,-0.07,-0.79,-2.227299,0.63325,34.79175,24.95575
Hawaii_K_27,737114,0,0,0,0,0,1,89,0,-0.07,-0.79,-2.227299,0.683,34.8,24.83425
Hawaii_K_27,737115,0,0,0,0,0,8,81,0,-0.07,-0.79,-2.227299,0.6485,34.79175,24.8705
Hawaii_K_27,737116,5,0,0,0,0,5,72,0,-0.07,-0.79,-2.227299,0.639,34.75,24.67975
Hawaii_K_27,737117,11,12,0,0,0,0,58,0,-0.07,-0.79,-2.227299,0.6485,34.73875,24.63275
Hawaii_K_27,737118,21,0,1,0,0,7,67,0,-0.07,-0.79,-2.227299,0.61225,34.7335,24.735
Hawaii_K_27,737119,2,0,0,0,0,4,77,0,-0.07,-0.79,-2.227299,0.66825,34.7265,24.70375
Hawaii_K_27,737120,1,0,0,0,0,0,22,0,-0.71,-0.79,-2.030034,0.6745,34.74725,24.63425
Hawaii_K_27,737121,0,0,0,0,0,12,76,0,-0.71,-0.79,-2.030034,0.60575,34.825,24.12775
Hawaii_K_27,737122,0,2,0,0,0,1,84,0,-0.71,-0.79,-2.030034,0.59725,34.8415,24.403
Hawaii_K_27,737123,2,3,0,0,0,15,58,0,-0.71,-0.79,-2.030034,0.6435,34.81475,24.506
Hawaii_K_27,737124,0,0,0,0,0,0,86,0,-0.71,-0.79,-2.030034,0.528,34.82925,24.295
Hawaii_K_27,737125,1,3,0,0,0,0,74,0,-0.71,-0.79,-2.030034,0.54925,34.85625,24.12375
Hawaii_K_27,737126,8,7,0,0,0,12,49,0,-0.71,-0.79,-2.030034,0.565,34.88125,24.145
Hawaii_K_27,737127,26,0,0,0,0,11,134,0,-0.71,-0.79,-2.030034,0.581,34.88925,24.2755
Hawaii_K_27,737128,0,0,0,0,0,0,137,0,-0.71,-0.79,-2.030034,0.588,34.89675,24.22625
Hawaii_K_27,737129,0,0,0,0,0,3,110,0,-0.71,-0.79,-2.030034,0.53825,34.88325,24.012
Hawaii_K_27,737130,0,0,1,0,0,0,120,0,-0.71,-0.79,-2.030034,0.523,34.8795,24.06225
Hawaii_K_27,737131,0,0,0,0,0,19,93,4,-0.71,-0.79,-2.030034,0.532,34.8935,24.0515
Hawaii_K_27,737132,0,0,0,0,0,0,72,0,-0.71,-0.79,-2.030034,0.56,34.89725,23.97875
Hawaii_K_27,737133,3,0,0,0,0,0,59,0,-0.71,-0.79,-2.030034,0.56925,34.87,24.0875
Hawaii_K_27,737134,0,0,0,0,0,0,65,0,-0.71,-0.79,-2.030034,0.54025,34.8835,24.17325
Hawaii_K_27,737135,2,0,0,0,0,6,76,3,-0.71,-1.29,-2.030034,0.5055,34.88425,24.30275
Hawaii_K_27,737136,2,1,0,0,0,0,38,0,-0.71,-1.29,-2.030034,0.57625,34.84575,24.46325
Hawaii_K_27,737137,5,3,0,0,0,13,36,0,-0.71,-1.29,-2.030034,0.5085,34.8765,24.48275
Hawaii_K_27,737138,8,0,0,0,0,0,23,0,-0.71,-1.29,-2.030034,0.5315,34.69575,24.907
Hawaii_K_27,737139,7,15,0,0,0,1,22,1,-0.71,-1.29,-2.030034,0.541,34.74675,24.7335
Hawaii_K_27,737140,6,6,0,0,0,8,43,10,-0.71,-1.29,-2.030034,0.5335,34.763,24.40275
Hawaii_K_27,737141,2,4,0,0,0,1,59,0,-0.71,-1.29,-2.030034,0.588,34.72775,24.46125
Hawaii_K_27,737142,2,13,0,0,0,1,51,0,-0.71,-1.29,-2.030034,0.59675,34.742,24.43125
Hawaii_K_27,737143,4,1,0,0,0,0,28,0,-0.71,-1.29,-2.030034,0.5425,34.77475,24.56025
Hawaii_K_27,737144,5,0,1,0,0,5,90,0,-0.71,-1.29,-2.030034,0.54425,34.8045,24.4845
Hawaii_K_27,737145,0,1,0,0,0,2,87,2,-0.71,-1.29,-2.030034,0.5295,34.732,24.46775
Hawaii_K_27,737146,4,4,0,0,0,0,122,0,-0.71,-1.29,-2.030034,0.54775,34.70275,24.412
Hawaii_K_27,737147,0,0,0,0,0,0,127,0,-0.71,-1.29,-2.030034,0.527,34.76225,24.56975
Hawaii_K_27,737148,0,0,0,0,0,6,86,0,-0.71,-1.29,-2.030034,0.55725,34.75225,24.79125
Hawaii_K_27,737149,2,0,0,0,0,0,80,0,-0.71,-1.29,-2.030034,0.56975,34.671,25.1375
Hawaii_K_27,737150,1,3,0,0,0,0,94,0,-0.71,-1.29,-2.030034,0.52075,34.69725,25.175
Hawaii_K_27,737151,3,1,1,0,0,1,43,0,-0.81,-1.29,-2.05874,0.529,34.7125,25.2275
Hawaii_K_27,737152,0,11,0,0,0,10,61,0,-0.81,-1.29,-2.05874,0.531,34.73125,25.26325
Hawaii_K_27,737153,0,0,0,0,0,0,47,0,-0.81,-1.29,-2.05874,0.55625,34.6855,24.9675
