dep,day,class10,class1,class2,class3,class4,class5_6,class7_8,class9,pdo,enso,npgo,ssht_dep0,salt_dep0,tempt_dep0
PHR08A,735857,0,8.995332,0,0,0,0,0,0,0.76,-0.15,-0.78170997,0.5435,35.1365,28.62325
PHR08A,735858,0,5.996888,1.502538,0,0,0,0,0,0.76,0.07,-0.78170997,0.57125,35.1685,28.58975
PHR08A,735859,0,19.489886,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.56775,35.23875,28.38825
PHR08A,735860,0,19.489886,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.51925,35.3575,28.22
PHR08A,735861,0,13.492998,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.5355,35.38925,28.40575
PHR08A,735862,0,28.485218,4.507614,0,0,0,1.499123,0,0.76,0.07,-0.78170997,0.55975,35.38475,28.2615
PHR08A,735863,4.523865,26.985996,0,0,0,0,0,1.498455,0.76,0.07,-0.78170997,0.518,35.3755,28.3425
PHR08A,735864,0,17.990664,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.52275,35.3885,28.23975
PHR08A,735865,0,17.990664,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.53625,35.38825,28.0325
PHR08A,735866,0,11.993776,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.547,35.374,27.9705
PHR08A,735867,0,5.996888,1.502538,0,0,0,2.998246,0,0.76,0.07,-0.78170997,0.5715,35.37175,28.1565
PHR08A,735868,0,17.990664,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.62275,35.3715,28.2435
PHR08A,735869,4.523865,17.990664,4.507614,0,0,0,1.499123,0,0.76,0.07,-0.78170997,0.62975,35.3315,28.90925
PHR08A,735870,0,8.995332,1.502538,0,0,0,0,0,0.76,0.07,-0.78170997,0.61375,35.302,29.105
PHR08A,735871,0,22.48833,0,0,0,0,0,1.498455,0.76,0.07,-0.78170997,0.63275,35.292,29.19925
PHR08A,735872,0,16.491442,0,0,0,0,0,0,0.76,0.07,-0.78170997,0.658,35.322,28.7095
PHR08A,735873,0,5.996888,7.51269,0,0,0,2.998246,0,1.43,0.07,0.41592615,0.64575,35.37525,28.668
PHR08A,735874,1.507955,10.494554,0,0,0,0,0,0,1.43,0.07,0.41592615,0.6685,35.37325,28.433
PHR08A,735875,0,8.995332,0,0,0,0,1.499123,0,1.43,0.07,0.41592615,0.678,35.37525,28.48525
PHR08A,735876,0,4.497666,0,0,0,0,0,0,1.43,0.07,0.41592615,0.67375,35.363,28.3535
PHR08A,735877,0,4.497666,0,0,0,0,0,0,1.43,0.07,0.41592615,0.6095,35.36125,27.695
PHR08A,735878,0,1.499222,9.015228,0,0,0,0,0,1.43,0.07,0.41592615,0.607,35.35675,27.972
PHR08A,735879,0,5.996888,1.502538,0,0,0,0,0,1.43,0.07,0.41592615,0.63925,35.38625,27.8975
PHR08A,735880,0,8.995332,0,0,0,0,0,0,1.43,0.07,0.41592615,0.66525,35.38975,27.83375
PHR08A,735881,1.507955,4.497666,0,0,0,0,0,0,1.43,0.07,0.41592615,0.6855,35.393,28.22825
PHR08A,735882,0,1.499222,6.010152,0,0,0,0,0,1.43,0.07,0.41592615,0.666,35.4215,28.07625
PHR08A,735883,0,11.993776,1.502538,0,0,0,0,0,1.43,0.07,0.41592615,0.672,35.44075,28.33875
PHR08A,735884,0,5.996888,4.507614,0,0,0,0,0,1.43,0.07,0.41592615,0.66025,35.43825,27.74175
PHR08A,735885,1.507955,5.996888,4.507614,0,0,0,0,0,1.43,0.07,0.41592615,0.66575,35.46,28.20475
PHR08A,735886,0,5.996888,3.005076,0,0,0,0,0,1.43,0.07,0.41592615,0.68,35.4755,28.3125
PHR08A,735887,0,4.497666,3.005076,0,0,0,1.499123,0,1.43,0.07,0.41592615,0.7045,35.4775,28.40375
PHR08A,735888,0,13.492998,3.005076,0,0,0,0,0,1.43,0.34,0.41592615,0.66575,35.46725,28.06275
PHR08A,735889,0,11.993776,7.51269,0,0,1.501944,0,0,1.43,0.34,0.41592615,0.6555,35.41225,27.61475
PHR08A,735890,0,2.998444,1.502538,0,0,0,0,0,1.43,0.34,0.41592615,0.7205,35.38775,27.42875
PHR08A,735891,0,16.491442,3.005076,0,0,0,0,0,1.43,0.34,0.41592615,0.73525,35.4035,27.30525
PHR08A,735892,0,13.492998,3.005076,0,0,0,0,0,1.43,0.34,0.41592615,0.72575,35.3955,27.24125
PHR08A,735893,0,13.492998,0,0,0,0,0,0,1.43,0.34,0.41592615,0.7375,35.40075,27.35525
PHR08A,735894,1.507955,16.491442,3.005076,0,0,0,2.998246,0,1.43,0.34,0.41592615,0.72125,35.38525,27.4275
PHR08A,735895,1.507955,8.995332,0,0,0,0,0,0,1.43,0.34,0.41592615,0.73775,35.37675,27.543
PHR08A,735896,0,13.492998,0,0,0,0,0,0,1.43,0.34,0.41592615,0.7125,35.3705,27.413
PHR08A,735897,1.507955,10.494554,1.502538,0,0,0,0,0,1.43,0.34,0.41592615,0.673125,35.343125,27.267375
PHR08A,735898,0,10.494554,1.502538,0,0,1.501944,0,0,1.43,0.34,0.41592615,0.63375,35.31575,27.12175
PHR08A,735899,0,8.995332,1.502538,0,0,0,0,0,1.43,0.34,0.41592615,0.63625,35.339,26.62525
PHR08A,735900,0,14.99222,1.502538,0,0,0,0,0,1.43,0.34,0.41592615,0.64675,35.35325,26.48225
PHR08A,735901,1.507955,13.492998,1.502538,0,0,0,0,0,1.43,0.34,0.41592615,0.67625,35.364,26.119
PHR08A,735902,0,14.99222,3.005076,0,0,0,0,0,1.43,0.34,0.41592615,0.68075,35.367,25.866
PHR08A,735903,0,5.996888,6.010152,0,0,1.501944,0,0,1.43,0.34,0.41592615,0.6825,35.34425,25.86325
PHR08A,735904,0,10.494554,3.005076,0,0,0,0,0,1.35,0.34,0.30116966,0.69925,35.333,26.41225
PHR08A,735905,0,10.494554,1.502538,0,0,0,0,0,1.35,0.34,0.30116966,0.6955,35.288,26.73825
PHR08A,735906,0,7.49611,0,0,0,0,0,0,1.35,0.34,0.30116966,0.69425,35.28425,26.733
PHR08A,735907,0,13.492998,4.507614,0,0,0,0,0,1.35,0.34,0.30116966,0.6995,35.32,26.87875
PHR08A,735908,1.507955,10.494554,6.010152,0,0,0,2.998246,0,1.35,0.34,0.30116966,0.58,35.288,25.59975
PHR08A,735909,0,2.998444,4.507614,0,0,0,0,0,1.35,0.34,0.30116966,0.61025,35.29825,25.48025
PHR08A,735910,1.507955,7.49611,6.010152,0,0,0,0,0,1.35,0.34,0.30116966,0.71875,35.303,25.4455
PHR08A,735911,0,7.49611,1.502538,0,0,1.501944,0,0,1.35,0.34,0.30116966,0.72325,35.3185,24.9645
PHR08A,735912,0,4.497666,0,0,0,0,0,0,1.35,0.34,0.30116966,0.723,35.332,25.21325
PHR08A,735913,0,5.996888,0,0,0,0,0,0,1.35,0.34,0.30116966,0.7185,35.3105,25.3135
PHR08A,735914,0,5.996888,0,0,0,0,0,0,1.35,0.34,0.30116966,0.6795,35.23775,24.601
PHR08A,735915,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.65475,35.187,24.6725
PHR08A,735916,0,0,0,0,0,0,1.499123,0,1.35,0.34,0.30116966,0.65525,35.17325,24.8675
PHR08A,735917,1.507955,0,0,0,1.500621,0,0,0,1.35,0.34,0.30116966,0.63575,35.18725,24.48825
PHR08A,735918,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.64075,35.196,24.19525
PHR08A,735919,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.63925,35.20275,24.4015
PHR08A,735920,1.507955,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.6605,35.23075,24.34425
PHR08A,735921,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.6655,35.24325,24.44375
PHR08A,735922,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.672,35.2465,24.495
PHR08A,735923,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.683,35.26375,24.36
PHR08A,735924,0,0,0,0,0,0,0,0,1.35,0.34,0.30116966,0.67425,35.24175,24.66275
PHR08A,735925,0,0,0,0,0,3.003888,0,0,1.35,0.34,0.30116966,0.67975,35.21525,24.44175
PHR08A,735926,0,14.99222,1.502538,0,0,6.007776,0,0,1.35,0.34,0.30116966,0.6605,35.17925,24.216
PHR08A,735927,0,8.995332,0,0,0,0,0,0,1.35,0.34,0.30116966,0.66025,35.13325,24.09775
PHR08A,735928,0,4.497666,0,0,0,0,0,0,1.35,0.34,0.30116966,0.6835,35.11725,23.9735
PHR08A,735929,1.507955,11.993776,3.005076,0,1.500621,0,1.499123,1.498455,1.35,0.34,0.30116966,0.6605,35.089,23.858
PHR08A,735930,0,4.497666,0,0,0,0,0,0,1.35,0.34,0.30116966,0.68025,35.085,23.72925
PHR08A,735931,0,5.996888,4.507614,0,0,0,2.998246,0,1.35,0.34,0.30116966,0.68125,35.09425,23.5435
PHR08A,735932,0,4.497666,0,0,0,0,0,0,1.35,0.34,0.30116966,0.69825,35.1055,23.77275
PHR08A,735933,0,8.995332,12.020304,0,0,0,0,0,1.35,0.34,0.30116966,0.71725,35.14375,23.932
PHR08A,735934,0,2.998444,1.502538,0,0,0,0,0,1.86,0.34,-0.36572006,0.69725,35.16225,23.90475
PHR08A,735935,6.03182,10.494554,4.507614,0,1.500621,1.501944,2.998246,0,1.86,0.34,-0.36572006,0.6935,35.17275,23.7345
PHR08A,735936,0,11.993776,6.010152,0,0,0,0,0,1.86,0.34,-0.36572006,0.6745,35.12425,23.65075
PHR08A,735937,0,8.995332,1.502538,0,0,0,0,0,1.86,0.34,-0.36572006,0.69175,35.11775,23.6885
PHR08A,735938,0,11.993776,1.502538,0,0,0,0,0,1.86,0.34,-0.36572006,0.70275,35.12125,23.76625
PHR08A,735939,0,7.49611,4.507614,0,0,0,0,0,1.86,0.34,-0.36572006,0.69375,35.13725,23.46275
PHR08A,735940,1.507955,14.99222,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.7165,35.141,23.52725
PHR08A,735941,1.507955,8.995332,1.502538,0,0,0,0,0,1.86,0.34,-0.36572006,0.7325,35.15525,23.4945
PHR08A,735942,0,7.49611,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.70625,35.151,23.26875
PHR08A,735943,0,11.993776,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.72075,35.137,23.5805
PHR08A,735944,1.507955,7.49611,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.723,35.12675,23.189
PHR08A,735945,0,2.998444,0,0,0,3.003888,1.499123,0,1.86,0.34,-0.36572006,0.7275,35.102,23.3685
PHR08A,735946,0,11.993776,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.68225,35.09925,22.8365
PHR08A,735947,0,5.996888,0,0,0,0,0,0,1.86,0.34,-0.36572006,0.70525,35.09725,22.52025
PHR08A,735948,0,11.993776,3.005076,0,0,0,0,0,1.86,0.34,-0.36572006,0.716,35.09775,22.921
PHR08A,735949,1.507955,5.996888,0,0,0,0,0,7.492275,0.28,0.23,-1.1062056,0.72175,35.0845,23.152
PHR08A,735950,0,20.989108,0,0,0,0,0,0,0.28,0.23,-1.1062056,0.702,35.05975,23.4045
PHR08A,735951,0,10.494554,4.507614,0,0,0,0,0,0.28,0.23,-1.1062056,0.69625,35.0335,23.05825
PHR08A,735952,0,11.993776,0,0,0,0,0,0,0.28,0.23,-1.1062056,0.68125,35.0485,22.9255
PHR08A,735953,0,13.492998,0,0,0,0,0,0,0.28,0.23,-1.1062056,0.683,35.02125,23.35925
PHR08A,735954,1.507955,7.49611,3.005076,0,1.500621,0,1.499123,0,0.28,0.23,-1.1062056,0.65225,34.96425,22.61075
PHR08A,735955,0,7.49611,1.502538,0,0,0,0,0,0.28,0.23,-1.1062056,0.6425,34.9435,22.23275
PHR08A,735956,0,8.995332,1.502538,0,0,0,0,1.498455,0.28,0.23,-1.1062056,0.6555,34.93675,22.0395
PHR08A,735957,0,7.49611,1.502538,0,0,0,1.499123,0,0.28,0.23,-1.1062056,0.67575,34.9585,21.91425
PHR08A,735958,0,10.494554,4.507614,0,10.504347,0,0,0,0.28,0.23,-1.1062056,0.63975,34.9765,21.872
PHR08A,735959,0,5.996888,7.51269,0,0,0,0,0,0.28,0.23,-1.1062056,0.64575,35.07025,22.52025
PHR08A,735960,1.507955,5.996888,1.502538,0,0,0,0,4.495365,0.28,0.23,-1.1062056,0.62675,35.09125,22.71275
PHR08A,735961,1.507955,4.497666,4.507614,0,0,0,8.994738,0,0.28,0.23,-1.1062056,0.59825,35.1045,22.7405
PHR08A,735962,0,2.998444,1.502538,0,0,0,0,0,0.28,0.23,-1.1062056,0.6315,35.1085,22.61225
PHR08A,735963,1.507955,7.49611,7.51269,0,0,0,2.998246,2.99691,0.28,0.23,-1.1062056,0.60725,35.0855,21.97575
PHR08A,735964,0,4.497666,9.015228,0,0,3.003888,0,1.498455,0.28,0.23,-1.1062056,0.63925,35.08675,22.10775
PHR08A,735965,0,8.995332,1.502538,0,0,0,0,0,1.5,0.23,-0.56765857,0.64875,35.1135,22.18125
PHR08A,735966,1.507955,5.996888,1.502538,0,0,1.501944,0,5.99382,1.5,0.23,-0.56765857,0.68325,35.0815,22.03175
PHR08A,735967,0,11.993776,1.502538,0,0,0,0,4.495365,1.5,0.23,-0.56765857,0.60575,35.0295,21.46675
PHR08A,735968,0,4.497666,3.005076,0,0,0,0,2.99691,1.5,0.23,-0.56765857,0.5305,34.9665,21.37875
PHR08A,735969,0,8.995332,3.005076,0,0,0,1.499123,7.492275,1.5,0.23,-0.56765857,0.52075,34.963,21.03225
PHR08A,735970,1.507955,7.49611,3.005076,0,3.001242,0,0,2.99691,1.5,0.23,-0.56765857,0.553,35.0035,20.72175
PHR08A,735971,0,11.993776,6.010152,0,0,0,0,0,1.5,0.23,-0.56765857,0.56875,34.95275,20.76425
PHR08A,735972,3.01591,7.49611,1.502538,0,6.002484,0,0,0,1.5,0.23,-0.56765857,0.55125,34.89875,20.9845
PHR08A,735973,1.507955,11.993776,0,0,0,0,0,1.498455,1.5,0.23,-0.56765857,0.55575,34.91725,20.89
PHR08A,735974,0,10.494554,3.005076,0,0,0,0,0,1.5,0.23,-0.56765857,0.54975,34.9115,21.23025
PHR08A,735975,0,7.49611,4.507614,0,0,0,0,0,1.5,0.23,-0.56765857,0.571,34.93175,21.5345
PHR08A,735976,0,4.497666,3.005076,0,0,0,0,0,1.5,0.23,-0.56765857,0.54975,34.91925,21.15575
PHR08A,735977,0,7.49611,13.522842,0,0,0,0,0,1.5,0.23,-0.56765857,0.561,34.942,20.96075
PHR08A,735978,0,8.995332,4.507614,0,0,0,0,4.495365,1.5,0.23,-0.56765857,0.56375,34.98275,21.3385
PHR08A,735979,0,7.49611,6.010152,0,0,0,0,0,1.5,0.23,-0.56765857,0.57,34.95075,20.85825
PHR08A,735980,0,14.99222,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.5805,34.906,20.605
PHR08A,735981,0,8.995332,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.5895,34.89225,20.50275
PHR08A,735982,0,5.996888,0,0,0,0,0,8.99073,1.5,0.05,-0.56765857,0.59125,34.88575,20.4875
PHR08A,735983,1.507955,7.49611,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.60725,34.88,20.73825
PHR08A,735984,0,5.996888,0,0,0,0,0,7.492275,1.5,0.05,-0.56765857,0.57,34.8745,20.52025
PHR08A,735985,0,1.499222,0,0,0,0,0,5.99382,1.5,0.05,-0.56765857,0.55125,34.892,20.34525
PHR08A,735986,0,5.996888,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.54375,34.90075,20.1215
PHR08A,735987,0,10.494554,0,0,0,0,1.499123,0,1.5,0.05,-0.56765857,0.55625,34.97575,19.8475
PHR08A,735988,1.507955,7.49611,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.54825,35.0795,19.868
PHR08A,735989,0,2.998444,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.58525,35.07825,20.416
PHR08A,735990,0,10.494554,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.57875,35.08825,20.1055
PHR08A,735991,1.507955,11.993776,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.679,35.08425,20.5145
PHR08A,735992,3.01591,4.497666,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.6475,35.06825,20.00475
PHR08A,735993,0,0,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.60775,35.04425,19.736
PHR08A,735994,0,0,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.596,35.0105,19.23325
PHR08A,735995,0,0,0,0,0,0,0,0,1.5,0.05,-0.56765857,0.50675,34.994,19.1365
PHR08A,735996,0,0,0,0,0,0,0,0,1.52,0.05,-1.2894633,0.55875,34.963,18.83025
PHR08A,735997,0,0,0,0,0,0,0,0,1.52,0.05,-1.2894633,0.55275,34.92875,18.453
PHR08A,735998,0,7.49611,1.502538,0,7.503105,0,0,0,1.52,0.05,-1.2894633,0.5645,34.90275,18.95475
PHR08A,735999,0,13.492998,0,0,0,0,0,1.498455,1.52,0.05,-1.2894633,0.601,34.9125,19.12
PHR08A,736000,0,7.49611,1.502538,0,0,0,0,4.495365,1.52,0.05,-1.2894633,0.60025,34.8965,18.822
PHR08A,736001,0,5.996888,3.005076,0,1.500621,0,1.499123,4.495365,1.52,0.05,-1.2894633,0.576,34.9005,18.74325
PHR08A,736002,0,8.995332,0,0,0,0,0,1.498455,1.52,0.05,-1.2894633,0.58475,34.9085,18.77575
PHR08A,736003,0,11.993776,6.010152,0,4.501863,0,5.996492,7.492275,1.52,0.05,-1.2894633,0.55625,34.90775,18.80775
PHR08A,736004,1.507955,7.49611,3.005076,0,0,0,0,0,1.52,0.05,-1.2894633,0.5515,34.91925,18.74675
PHR08A,736005,0,5.996888,0,0,1.500621,0,0,7.492275,1.52,0.05,-1.2894633,0.547,34.92675,18.586
PHR08A,736006,0,7.49611,0,0,0,0,0,0,1.52,0.05,-1.2894633,0.572,34.9185,18.53125
PHR08A,736007,0,13.492998,0,0,3.001242,0,0,1.498455,1.52,0.05,-1.2894633,0.5955,34.92025,18.66375
PHR08A,736008,1.507955,14.99222,3.005076,0,6.002484,0,0,0,1.52,0.05,-1.2894633,0.5985,34.93825,18.88825
PHR08A,736009,0,11.993776,1.502538,0,0,0,0,0,1.52,0.05,-1.2894633,0.55975,34.936,18.7195
PHR08A,736010,0,2.998444,0,0,1.500621,0,0,0,1.52,0.05,-1.2894633,0.5635,34.931,18.647
PHR08A,736011,0,8.995332,6.010152,0,0,0,0,0,1.52,0.13,-1.2894633,0.561,34.92775,18.99525
PHR08A,736012,0,7.49611,0,0,6.002484,0,0,2.99691,1.52,0.13,-1.2894633,0.557,34.93875,19.28875
PHR08A,736013,1.507955,19.489886,0,0,0,0,0,1.498455,1.52,0.13,-1.2894633,0.586,34.96225,19.7165
PHR08A,736014,0,4.497666,0,0,0,0,0,5.99382,1.52,0.13,-1.2894633,0.59475,34.97525,19.564
PHR08A,736015,0,4.497666,0,0,0,0,1.499123,4.495365,1.52,0.13,-1.2894633,0.57475,34.9705,19.22175
PHR08A,736016,0,2.998444,3.005076,0,0,0,2.998246,0,1.52,0.13,-1.2894633,0.607,35.0185,19.65875
PHR08A,736017,1.507955,13.492998,0,0,0,0,0,0,1.52,0.13,-1.2894633,0.61025,35.01275,19.76275
PHR08A,736018,0,11.993776,4.507614,0,6.002484,0,0,2.99691,1.52,0.13,-1.2894633,0.61575,35.0525,19.97425
PHR08A,736019,0,5.996888,0,0,1.500621,0,1.499123,2.99691,1.52,0.13,-1.2894633,0.648,35.0125,20.01375
PHR08A,736020,0,7.49611,0,0,0,0,0,0,1.52,0.13,-1.2894633,0.60625,34.986,19.76675
PHR08A,736021,0,8.995332,0,0,0,0,0,0,1.52,0.13,-1.2894633,0.62025,34.96,19.7995
PHR08A,736022,0,10.494554,6.010152,0,0,0,0,0,1.52,0.13,-1.2894633,0.694,34.948,20.175
PHR08A,736023,1.507955,11.993776,3.005076,0,0,0,4.497369,1.498455,1.52,0.13,-1.2894633,0.702,34.94425,20.02
PHR08A,736024,0,11.993776,3.005076,0,0,0,1.499123,0,1.33,0.13,-1.3994741,0.726,34.95,20.1085
PHR08A,736025,0,11.993776,1.502538,0,0,0,1.499123,5.99382,1.33,0.13,-1.3994741,0.70225,34.98,20.392
PHR08A,736026,0,8.995332,3.005076,0,0,0,0,0,1.33,0.13,-1.3994741,0.674,34.9755,19.914
PHR08A,736027,0,10.494554,4.507614,0,0,0,5.996492,0,1.33,0.13,-1.3994741,0.691,34.96475,19.3815
PHR08A,736028,0,7.49611,0,0,0,0,1.499123,0,1.33,0.13,-1.3994741,0.737,34.987,19.46925
PHR08A,736029,0,8.995332,1.502538,0,0,0,0,4.495365,1.33,0.13,-1.3994741,0.74675,35.00575,19.72325
PHR08A,736030,0,5.996888,0,0,0,0,1.499123,2.99691,1.33,0.13,-1.3994741,0.73625,34.999,19.7865
PHR08A,736031,0,5.996888,3.005076,0,0,0,1.499123,2.99691,1.33,0.13,-1.3994741,0.708,34.99575,19.654
PHR08A,736032,0,10.494554,0,0,0,0,0,1.498455,1.33,0.13,-1.3994741,0.71325,35.0025,19.64675
PHR08A,736033,0,4.497666,1.502538,0,0,0,0,4.495365,1.33,0.13,-1.3994741,0.71825,35.01475,19.69725
PHR08A,736034,0,5.996888,0,0,0,0,0,2.99691,1.33,0.13,-1.3994741,0.709,35.03525,19.87825
PHR08A,736035,0,2.998444,1.502538,0,0,0,1.499123,4.495365,1.33,0.13,-1.3994741,0.72475,35.04325,19.87775
PHR08A,736036,0,0,0,0,0,0,0,0,1.33,0.13,-1.3994741,0.7125,35.03325,19.73975
PHR08A,736037,0,0,1.502538,0,0,0,0,0,1.33,0.13,-1.3994741,0.7235,35.06525,19.7835
PHR08A,736038,0,2.998444,0,0,0,0,0,0,1.33,0.13,-1.3994741,0.73225,35.1115,20.47275
PHR08A,736039,1.507955,7.49611,4.507614,0,0,0,0,0,1.33,0.35,-1.3994741,0.714,35.115,20.13775
PHR08A,736040,0,7.49611,1.502538,0,0,0,8.994738,0,1.33,0.35,-1.3994741,0.6845,35.19675,19.96825
PHR08A,736041,0,11.993776,0,0,0,0,0,0,1.33,0.35,-1.3994741,0.647,35.20225,19.81025
PHR08A,736042,1.507955,10.494554,4.507614,0,0,1.501944,0,0,1.33,0.35,-1.3994741,0.64175,35.2225,19.67175
PHR08A,736043,0,13.492998,6.010152,0,0,0,0,0,1.33,0.35,-1.3994741,0.652,35.22975,19.51525
PHR08A,736044,0,1.499222,0,0,0,0,0,0,1.33,0.35,-1.3994741,0.65925,35.21075,19.5825
PHR08A,736045,0,2.998444,0,0,0,0,0,0,1.33,0.35,-1.3994741,0.6745,35.17875,19.7655
PHR08A,736046,0,11.993776,1.502538,0,0,0,0,2.99691,1.33,0.35,-1.3994741,0.6795,35.1205,20.039
PHR08A,736047,1.507955,7.49611,1.502538,0,0,0,1.499123,0,1.33,0.35,-1.3994741,0.66775,35.111,20.04525
PHR08A,736048,1.507955,10.494554,0,0,0,0,0,7.492275,1.33,0.35,-1.3994741,0.70775,35.08425,19.9475
PHR08A,736049,0,10.494554,1.502538,0,0,0,0,0,1.33,0.35,-1.3994741,0.67275,35.02625,19.92425
PHR08A,736050,1.507955,5.996888,1.502538,0,0,0,0,0,1.33,0.35,-1.3994741,0.6765,35.02575,19.905
PHR08A,736051,1.507955,8.995332,0,0,0,0,1.499123,2.99691,1.33,0.35,-1.3994741,0.68575,35.0885,20.1325
PHR08A,736052,0,10.494554,3.005076,0,0,0,1.499123,13.486095,1.33,0.35,-1.3994741,0.675,35.093,19.99325
PHR08A,736053,1.507955,8.995332,0,0,0,0,1.499123,13.486095,1.33,0.35,-1.3994741,0.67875,35.109,19.94125
PHR08A,736054,0,11.993776,0,0,0,0,1.499123,1.498455,1.33,0.35,-1.3994741,0.66375,35.117,19.8445
PHR08A,736055,1.507955,10.494554,0,0,0,0,1.499123,4.495365,0.89,0.35,-1.3815908,0.65675,35.11775,19.883
PHR08A,736056,3.01591,10.494554,0,0,0,0,0,7.492275,0.89,0.35,-1.3815908,0.63625,35.09575,20.5295
PHR08A,736057,0,0,4.507614,0,0,0,1.499123,4.495365,0.89,0.35,-1.3815908,0.636,35.0495,20.5335
PHR08A,736058,0,4.497666,0,0,0,0,0,4.495365,0.89,0.35,-1.3815908,0.6265,35.06975,20.15575
PHR08A,736059,0,4.497666,0,0,0,0,1.499123,1.498455,0.89,0.35,-1.3815908,0.61675,35.07125,20.14025
PHR08A,736060,0,5.996888,0,0,0,0,0,0,0.89,0.35,-1.3815908,0.60575,35.0545,20.2435
PHR08A,736061,0,0,1.502538,0,0,0,2.998246,0,0.89,0.35,-1.3815908,0.60525,34.89,21
PHR08A,736062,0,0,0,0,0,0,0,0,0.89,0.35,-1.3815908,0.6045,34.992,20.99325
PHR08A,736063,1.507955,7.49611,0,0,0,0,0,2.99691,0.89,0.35,-1.3815908,0.6105,35.01475,20.129
PHR08A,736064,0,8.995332,0,0,0,0,0,10.489185,0.89,0.35,-1.3815908,0.621,35.06,20.09075
PHR08A,736065,0,13.492998,0,0,0,0,0,4.495365,0.89,0.35,-1.3815908,0.62725,35.07525,20.3615
PHR08A,736066,0,8.995332,3.005076,0,0,0,0,0,0.89,0.35,-1.3815908,0.65225,35.0765,20.923
PHR08A,736067,0,7.49611,0,0,0,0,0,0,0.89,0.35,-1.3815908,0.62925,35.07875,20.93475
PHR08A,736068,0,4.497666,1.502538,0,0,0,1.499123,0,0.89,0.35,-1.3815908,0.64925,35.0735,21.00675
PHR08A,736069,0,0,0,0,0,0,0,0,0.89,0.35,-1.3815908,0.65325,35.07975,21.15575
PHR08A,736070,0,4.497666,0,0,0,0,0,0,0.89,0.96,-1.3815908,0.64825,35.08675,20.928
PHR08A,736071,1.507955,10.494554,0,0,30.01242,0,2.998246,1.498455,0.89,0.96,-1.3815908,0.626,35.121,21.1935
PHR08A,736072,0,7.49611,3.005076,0,10.504347,0,1.499123,10.489185,0.89,0.96,-1.3815908,0.6305,35.151,22.1645
PHR08A,736073,4.523865,1.499222,1.502538,0,3.001242,0,1.499123,8.99073,0.89,0.96,-1.3815908,0.6105,35.135,21.9845
PHR08A,736074,0,5.996888,0,0,0,0,1.499123,0,0.89,0.96,-1.3815908,0.6345,35.13625,21.8265
PHR08A,736075,0,10.494554,0,0,0,0,1.499123,2.99691,0.89,0.96,-1.3815908,0.60725,35.13525,21.94975
PHR08A,736076,1.507955,4.497666,0,0,1.500621,0,0,4.495365,0.89,0.96,-1.3815908,0.66925,35.092,21.55825
PHR08A,736077,1.507955,8.995332,0,0,6.002484,0,1.499123,2.99691,0.89,0.96,-1.3815908,0.57725,35.08525,20.97575
PHR08A,736078,0,2.998444,1.502538,0,4.501863,0,0,4.495365,0.89,0.96,-1.3815908,0.59175,35.08025,20.7235
PHR08A,736079,0,2.998444,1.502538,0,4.501863,0,1.499123,4.495365,0.89,0.96,-1.3815908,0.56325,35.0485,20.57625
PHR08A,736080,0,1.499222,1.502538,0,3.001242,0,7.495615,0,0.89,0.96,-1.3815908,0.549,35.0205,20.2175
PHR08A,736081,0,4.497666,0,0,4.501863,0,7.495615,1.498455,0.89,0.96,-1.3815908,0.53925,35.0205,20.07925
PHR08A,736082,1.507955,4.497666,0,0,15.00621,0,7.495615,7.492275,0.89,0.96,-1.3815908,0.616,35.02075,20.22925
PHR08A,736083,0,4.497666,0,0,4.501863,0,5.996492,0,0.89,0.96,-1.3815908,0.60425,35.021,20.0935
PHR08A,736084,0,2.998444,3.005076,0,3.001242,0,7.495615,1.498455,0.89,0.96,-1.3815908,0.5905,35.016,20.20875
